"HOR.VER","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","soilCO2concentrationMean","soilCO2concentrationExpUncert","finalQF.CO2","soilTempMean","soilTempExpUncert","finalQF.temp"
"003.501","TEAK","003","501",2022-03-23 02:30:00,2022-03-23 03:00:00,614,8.706,0,8.006,0.1413,0
"003.501","TEAK","003","501",2022-03-23 03:00:00,2022-03-23 03:30:00,613,8.701,0,7.501,0.141,0
"003.501","TEAK","003","501",2022-03-23 03:30:00,2022-03-23 04:00:00,612.36,8.707,0,7.03,0.1404,0
"003.501","TEAK","003","501",2022-03-23 04:00:00,2022-03-23 04:30:00,613.59,8.706,0,6.606,0.14,0
"003.501","TEAK","003","501",2022-03-23 04:30:00,2022-03-23 05:00:00,614.05,8.71,0,6.23,0.1396,0
"003.501","TEAK","003","501",2022-03-23 05:00:00,2022-03-23 05:30:00,614.17,8.719,0,5.899,0.1392,0
"003.501","TEAK","003","501",2022-03-23 05:30:00,2022-03-23 06:00:00,614.6,8.713,0,5.596,0.139,0
"003.501","TEAK","003","501",2022-03-23 06:00:00,2022-03-23 06:30:00,615.02,8.724,0,5.317,0.1388,0
"003.501","TEAK","003","501",2022-03-23 06:30:00,2022-03-23 07:00:00,615.65,8.721,0,5.062,0.1386,0
"003.501","TEAK","003","501",2022-03-23 07:00:00,2022-03-23 07:30:00,615.91,8.728,0,4.829,0.1384,0
"003.501","TEAK","003","501",2022-03-23 07:30:00,2022-03-23 08:00:00,616.08,8.754,0,4.616,0.1383,0
"003.501","TEAK","003","501",2022-03-23 08:00:00,2022-03-23 08:30:00,616.19,8.732,0,4.419,0.1381,0
"003.501","TEAK","003","501",2022-03-23 08:30:00,2022-03-23 09:00:00,616.27,8.752,0,4.236,0.138,0
"003.501","TEAK","003","501",2022-03-23 09:00:00,2022-03-23 09:30:00,616,8.758,0,4.064,0.1379,0
"003.501","TEAK","003","501",2022-03-23 09:30:00,2022-03-23 10:00:00,615,8.737,0,3.904,0.1378,0
"003.501","TEAK","003","501",2022-03-23 10:00:00,2022-03-23 10:30:00,614,8.764,0,3.751,0.1377,0
"003.501","TEAK","003","501",2022-03-23 10:30:00,2022-03-23 11:00:00,612.72,8.691,0,3.607,0.1377,0
"003.501","TEAK","003","501",2022-03-23 11:00:00,2022-03-23 11:30:00,611.79,8.673,0,3.469,0.1376,0
"003.501","TEAK","003","501",2022-03-23 11:30:00,2022-03-23 12:00:00,610.33,8.65,0,3.331,0.1375,0
"003.501","TEAK","003","501",2022-03-23 12:00:00,2022-03-23 12:30:00,609.2,8.656,0,3.199,0.1375,0
"003.501","TEAK","003","501",2022-03-23 12:30:00,2022-03-23 13:00:00,607.96,8.601,0,3.078,0.1374,0
"003.501","TEAK","003","501",2022-03-23 13:00:00,2022-03-23 13:30:00,607.6,8.612,0,2.965,0.1373,0
"003.501","TEAK","003","501",2022-03-23 13:30:00,2022-03-23 14:00:00,606.76,8.606,0,2.858,0.1373,0
"003.501","TEAK","003","501",2022-03-23 14:00:00,2022-03-23 14:30:00,605.08,8.571,0,2.761,0.1372,0
"003.501","TEAK","003","501",2022-03-23 14:30:00,2022-03-23 15:00:00,603.87,8.561,0,2.701,0.1371,0
"003.501","TEAK","003","501",2022-03-23 15:00:00,2022-03-23 15:30:00,603.61,8.558,0,2.725,0.1372,0
"003.501","TEAK","003","501",2022-03-23 15:30:00,2022-03-23 16:00:00,602.84,8.561,0,2.962,0.1379,0
"003.501","TEAK","003","501",2022-03-23 16:00:00,2022-03-23 16:30:00,599.57,8.525,0,3.358,0.1391,0
"003.501","TEAK","003","501",2022-03-23 16:30:00,2022-03-23 17:00:00,595.54,8.458,0,3.895,0.1407,0
"003.501","TEAK","003","501",2022-03-23 17:00:00,2022-03-23 17:30:00,592.33,8.4,0,4.852,0.1467,0
"003.501","TEAK","003","501",2022-03-23 17:30:00,2022-03-23 18:00:00,590.47,8.375,0,6.671,0.1864,0
"003.501","TEAK","003","501",2022-03-23 18:00:00,2022-03-23 18:30:00,589.37,8.341,0,9.578,0.1822,0
"003.501","TEAK","003","501",2022-03-23 18:30:00,2022-03-23 19:00:00,589.49,8.358,0,11.968,0.168,0
"003.501","TEAK","003","501",2022-03-23 19:00:00,2022-03-23 19:30:00,590.71,8.364,0,13.72,0.1555,0
"003.501","TEAK","003","501",2022-03-23 19:30:00,2022-03-23 20:00:00,595.36,8.455,0,14.824,0.1446,0
"003.501","TEAK","003","501",2022-03-23 20:00:00,2022-03-23 20:30:00,599.2,8.508,0,14.766,0.1426,0
"003.501","TEAK","003","501",2022-03-23 20:30:00,2022-03-23 21:00:00,604.8,8.649,0,14.469,0.1448,0
"003.501","TEAK","003","501",2022-03-23 21:00:00,2022-03-23 21:30:00,611.59,8.722,0,13.652,0.1467,0
"003.501","TEAK","003","501",2022-03-23 21:30:00,2022-03-23 22:00:00,619.4,8.774,0,13.029,0.1441,0
"003.501","TEAK","003","501",2022-03-23 22:00:00,2022-03-23 22:30:00,622.71,8.847,0,12.408,0.1428,0
"003.501","TEAK","003","501",2022-03-23 22:30:00,2022-03-23 23:00:00,622.19,8.816,0,12.229,0.142,0
"003.501","TEAK","003","501",2022-03-23 23:00:00,2022-03-23 23:30:00,620.32,8.808,0,11.726,0.1435,0
"003.501","TEAK","003","501",2022-03-23 23:30:00,2022-03-24 00:00:00,616.49,8.765,0,11.222,0.1423,0
"003.501","TEAK","003","501",2022-03-24 00:00:00,2022-03-24 00:30:00,611.66,8.739,0,10.791,0.142,0
"003.501","TEAK","003","501",2022-03-24 00:30:00,2022-03-24 01:00:00,607.76,8.662,0,10.352,0.1419,0
"003.501","TEAK","003","501",2022-03-24 01:00:00,2022-03-24 01:30:00,607.97,8.619,0,9.895,0.1418,0
"003.501","TEAK","003","501",2022-03-24 01:30:00,2022-03-24 02:00:00,609.1,8.639,0,9.421,0.1419,0
"003.501","TEAK","003","501",2022-03-24 02:00:00,2022-03-24 02:30:00,609.77,8.668,0,8.9,0.1418,0
"003.501","TEAK","003","501",2022-03-24 02:30:00,2022-03-24 03:00:00,609.48,8.657,0,8.367,0.1416,0
"003.501","TEAK","003","501",2022-03-24 03:00:00,2022-03-24 03:30:00,610.71,8.661,0,7.855,0.1411,0
"003.501","TEAK","003","501",2022-03-24 03:30:00,2022-03-24 04:00:00,611.04,8.652,0,7.381,0.1406,0
"003.501","TEAK","003","501",2022-03-24 04:00:00,2022-03-24 04:30:00,612.94,8.688,0,6.951,0.1402,0
"003.501","TEAK","003","501",2022-03-24 04:30:00,2022-03-24 05:00:00,615.28,8.748,0,6.563,0.1398,0
"003.501","TEAK","003","501",2022-03-24 05:00:00,2022-03-24 05:30:00,617.23,8.755,0,6.222,0.1394,0
"003.501","TEAK","003","501",2022-03-24 05:30:00,2022-03-24 06:00:00,618.43,8.816,0,5.909,0.1392,0
"003.501","TEAK","003","501",2022-03-24 06:00:00,2022-03-24 06:30:00,619.74,8.759,0,5.625,0.1389,0
"003.501","TEAK","003","501",2022-03-24 06:30:00,2022-03-24 07:00:00,620.13,8.784,0,5.367,0.1387,0
"003.501","TEAK","003","501",2022-03-24 07:00:00,2022-03-24 07:30:00,620.08,8.78,0,5.128,0.1386,0
"003.501","TEAK","003","501",2022-03-24 07:30:00,2022-03-24 08:00:00,618.26,8.776,0,4.905,0.1384,0
"003.501","TEAK","003","501",2022-03-24 08:00:00,2022-03-24 08:30:00,616.53,8.739,0,4.697,0.1383,0
"003.501","TEAK","003","501",2022-03-24 08:30:00,2022-03-24 09:00:00,615.38,8.727,0,4.5,0.1382,0
"003.501","TEAK","003","501",2022-03-24 09:00:00,2022-03-24 09:30:00,613.77,8.725,0,4.322,0.138,0
"003.501","TEAK","003","501",2022-03-24 09:30:00,2022-03-24 10:00:00,612.52,8.706,0,4.16,0.1379,0
"003.501","TEAK","003","501",2022-03-24 10:00:00,2022-03-24 10:30:00,612.27,8.693,0,4.01,0.1379,0
"003.501","TEAK","003","501",2022-03-24 10:30:00,2022-03-24 11:00:00,611.37,8.669,0,3.867,0.1378,0
"003.501","TEAK","003","501",2022-03-24 11:00:00,2022-03-24 11:30:00,610.48,8.677,0,3.733,0.1377,0
"003.501","TEAK","003","501",2022-03-24 11:30:00,2022-03-24 12:00:00,609.94,8.644,0,3.605,0.1376,0
"003.501","TEAK","003","501",2022-03-24 12:00:00,2022-03-24 12:30:00,608.7,8.636,0,3.481,0.1376,0
"003.501","TEAK","003","501",2022-03-24 12:30:00,2022-03-24 13:00:00,608.77,8.677,0,3.36,0.1375,0
"003.501","TEAK","003","501",2022-03-24 13:00:00,2022-03-24 13:30:00,608.26,8.631,0,3.25,0.1374,0
"003.501","TEAK","003","501",2022-03-24 13:30:00,2022-03-24 14:00:00,607.72,8.635,0,3.149,0.1374,0
"003.501","TEAK","003","501",2022-03-24 14:00:00,2022-03-24 14:30:00,NA,NA,1,3.065,0.1373,0
"003.501","TEAK","003","501",2022-03-24 14:30:00,2022-03-24 15:00:00,NA,NA,1,3.016,0.1372,0
"003.501","TEAK","003","501",2022-03-24 15:00:00,2022-03-24 15:30:00,NA,NA,1,3.052,0.1374,0
"003.501","TEAK","003","501",2022-03-24 15:30:00,2022-03-24 16:00:00,607.8,8.648,0,3.285,0.1381,0
"003.501","TEAK","003","501",2022-03-24 16:00:00,2022-03-24 16:30:00,604.3,8.57,0,3.737,0.1398,0
"003.501","TEAK","003","501",2022-03-24 16:30:00,2022-03-24 17:00:00,NA,NA,1,4.33,0.1415,0
"003.501","TEAK","003","501",2022-03-24 17:00:00,2022-03-24 17:30:00,599.02,8.52,0,5.456,0.1498,0
"003.501","TEAK","003","501",2022-03-24 17:30:00,2022-03-24 18:00:00,598.36,8.505,0,7.307,0.1856,0
"003.501","TEAK","003","501",2022-03-24 18:00:00,2022-03-24 18:30:00,598.24,8.495,0,10.261,0.1853,0
"003.501","TEAK","003","501",2022-03-24 18:30:00,2022-03-24 19:00:00,599.98,8.502,0,12.727,0.17,0
"003.501","TEAK","003","501",2022-03-24 19:00:00,2022-03-24 19:30:00,603.78,8.578,0,14.608,0.1582,0
"003.501","TEAK","003","501",2022-03-24 19:30:00,2022-03-24 20:00:00,608.08,8.661,0,15.72,0.1446,0
"003.501","TEAK","003","501",2022-03-24 20:00:00,2022-03-24 20:30:00,615.35,8.779,0,15.743,0.1431,0
"003.501","TEAK","003","501",2022-03-24 20:30:00,2022-03-24 21:00:00,621.03,8.866,0,15.421,0.1452,0
"003.501","TEAK","003","501",2022-03-24 21:00:00,2022-03-24 21:30:00,627.37,8.922,0,14.651,0.1462,0
"003.501","TEAK","003","501",2022-03-24 21:30:00,2022-03-24 22:00:00,633.17,9.003,0,14.1,0.1441,0
"003.501","TEAK","003","501",2022-03-24 22:00:00,2022-03-24 22:30:00,635.95,9.013,0,13.474,0.1436,0
"003.501","TEAK","003","501",2022-03-24 22:30:00,2022-03-24 23:00:00,634.92,9.02,0,13.261,0.143,0
"003.501","TEAK","003","501",2022-03-24 23:00:00,2022-03-24 23:30:00,633.92,9.019,0,12.715,0.1438,0
"003.501","TEAK","003","501",2022-03-24 23:30:00,2022-03-25 00:00:00,632.65,9.035,0,12.2,0.1429,0
"003.501","TEAK","003","501",2022-03-25 00:00:00,2022-03-25 00:30:00,632.59,8.963,0,11.755,0.1425,0
"003.501","TEAK","003","501",2022-03-25 00:30:00,2022-03-25 01:00:00,632.13,8.966,0,11.288,0.1425,0
"003.501","TEAK","003","501",2022-03-25 01:00:00,2022-03-25 01:30:00,631.15,8.95,0,10.811,0.1424,0
"003.501","TEAK","003","501",2022-03-25 01:30:00,2022-03-25 02:00:00,630.91,8.956,0,10.282,0.1426,0
"003.501","TEAK","003","501",2022-03-25 02:00:00,2022-03-25 02:30:00,630.55,8.948,0,9.729,0.1423,0
"003.501","TEAK","003","501",2022-03-25 02:30:00,2022-03-25 03:00:00,629.87,8.946,0,9.182,0.142,0
"003.501","TEAK","003","501",2022-03-25 03:00:00,2022-03-25 03:30:00,629.62,8.931,0,8.647,0.1417,0
"003.501","TEAK","003","501",2022-03-25 03:30:00,2022-03-25 04:00:00,629.82,8.924,0,8.138,0.1412,0
"003.501","TEAK","003","501",2022-03-25 04:00:00,2022-03-25 04:30:00,631.42,8.956,0,7.67,0.1407,0
"003.501","TEAK","003","501",2022-03-25 04:30:00,2022-03-25 05:00:00,632.87,8.976,0,7.242,0.1403,0
"003.501","TEAK","003","501",2022-03-25 05:00:00,2022-03-25 05:30:00,633.75,8.971,0,6.855,0.1399,0
"003.501","TEAK","003","501",2022-03-25 05:30:00,2022-03-25 06:00:00,633.96,9.021,0,6.508,0.1396,0
"003.501","TEAK","003","501",2022-03-25 06:00:00,2022-03-25 06:30:00,634.13,8.997,0,6.193,0.1393,0
"003.501","TEAK","003","501",2022-03-25 06:30:00,2022-03-25 07:00:00,634.11,8.967,0,5.908,0.1391,0
"003.501","TEAK","003","501",2022-03-25 07:00:00,2022-03-25 07:30:00,632.73,8.973,0,5.642,0.1389,0
"003.501","TEAK","003","501",2022-03-25 07:30:00,2022-03-25 08:00:00,630.79,8.924,0,5.391,0.1387,0
"003.501","TEAK","003","501",2022-03-25 08:00:00,2022-03-25 08:30:00,628.41,8.93,0,5.156,0.1386,0
"003.501","TEAK","003","501",2022-03-25 08:30:00,2022-03-25 09:00:00,626.74,8.902,0,4.938,0.1384,0
"003.501","TEAK","003","501",2022-03-25 09:00:00,2022-03-25 09:30:00,624.49,8.848,0,4.731,0.1383,0
"003.501","TEAK","003","501",2022-03-25 09:30:00,2022-03-25 10:00:00,623.32,8.856,0,4.543,0.1382,0
"003.501","TEAK","003","501",2022-03-25 10:00:00,2022-03-25 10:30:00,622.06,8.811,0,4.368,0.1381,0
"003.501","TEAK","003","501",2022-03-25 10:30:00,2022-03-25 11:00:00,620.36,8.805,0,4.197,0.138,0
"003.501","TEAK","003","501",2022-03-25 11:00:00,2022-03-25 11:30:00,618.96,8.754,0,4.033,0.1379,0
"003.501","TEAK","003","501",2022-03-25 11:30:00,2022-03-25 12:00:00,617.68,8.762,0,3.874,0.1378,0
"003.501","TEAK","003","501",2022-03-25 12:00:00,2022-03-25 12:30:00,615.2,8.729,0,3.723,0.1377,0
"003.501","TEAK","003","501",2022-03-25 12:30:00,2022-03-25 13:00:00,613.96,8.702,0,3.58,0.1376,0
"003.501","TEAK","003","501",2022-03-25 13:00:00,2022-03-25 13:30:00,612,8.672,0,3.445,0.1376,0
"003.501","TEAK","003","501",2022-03-25 13:30:00,2022-03-25 14:00:00,610.29,8.662,0,3.318,0.1375,0
"003.501","TEAK","003","501",2022-03-25 14:00:00,2022-03-25 14:30:00,608.54,8.673,0,3.197,0.1374,0
"003.501","TEAK","003","501",2022-03-25 14:30:00,2022-03-25 15:00:00,607.09,8.593,0,3.111,0.1373,0
"003.501","TEAK","003","501",2022-03-25 15:00:00,2022-03-25 15:30:00,NA,NA,1,3.122,0.1373,0
"003.501","TEAK","003","501",2022-03-25 15:30:00,2022-03-25 16:00:00,NA,NA,1,3.298,0.1379,0
"003.501","TEAK","003","501",2022-03-25 16:00:00,2022-03-25 16:30:00,NA,NA,1,3.739,0.1403,0
"003.501","TEAK","003","501",2022-03-25 16:30:00,2022-03-25 17:00:00,NA,NA,1,4.419,0.1423,0
"003.501","TEAK","003","501",2022-03-25 17:00:00,2022-03-25 17:30:00,NA,NA,1,5.745,0.1551,0
"003.501","TEAK","003","501",2022-03-25 17:30:00,2022-03-25 18:00:00,NA,NA,1,7.819,0.1877,0
"003.501","TEAK","003","501",2022-03-25 18:00:00,2022-03-25 18:30:00,NA,NA,1,10.883,0.1896,0
"003.501","TEAK","003","501",2022-03-25 18:30:00,2022-03-25 19:00:00,601.05,8.557,0,13.379,0.1691,0
"003.501","TEAK","003","501",2022-03-25 19:00:00,2022-03-25 19:30:00,603.82,8.599,0,15.196,0.1579,0
"003.501","TEAK","003","501",2022-03-25 19:30:00,2022-03-25 20:00:00,608.81,8.651,0,16.349,0.1454,0
"003.501","TEAK","003","501",2022-03-25 20:00:00,2022-03-25 20:30:00,616.68,8.789,0,16.383,0.1435,0
"003.501","TEAK","003","501",2022-03-25 20:30:00,2022-03-25 21:00:00,623.44,8.839,0,16.061,0.1459,0
"003.501","TEAK","003","501",2022-03-25 21:00:00,2022-03-25 21:30:00,628.77,8.933,0,15.26,0.1464,0
"003.501","TEAK","003","501",2022-03-25 21:30:00,2022-03-25 22:00:00,634.94,9.01,0,14.684,0.1448,0
"003.501","TEAK","003","501",2022-03-25 22:00:00,2022-03-25 22:30:00,637.38,9.076,0,13.988,0.1449,0
"003.501","TEAK","003","501",2022-03-25 22:30:00,2022-03-25 23:00:00,637.73,9.059,0,13.581,0.1435,0
"003.501","TEAK","003","501",2022-03-25 23:00:00,2022-03-25 23:30:00,635,9.029,0,13.034,0.1436,0
"003.501","TEAK","003","501",2022-03-25 23:30:00,2022-03-26 00:00:00,634.1,9.014,0,12.568,0.1427,0
"003.501","TEAK","003","501",2022-03-26 00:00:00,2022-03-26 00:30:00,632.89,8.978,0,12.148,0.1427,0
"003.501","TEAK","003","501",2022-03-26 00:30:00,2022-03-26 01:00:00,632.75,8.983,0,11.707,0.1424,0
"003.501","TEAK","003","501",2022-03-26 01:00:00,2022-03-26 01:30:00,632.51,8.971,0,11.281,0.1422,0
"003.501","TEAK","003","501",2022-03-26 01:30:00,2022-03-26 02:00:00,632.25,8.981,0,10.824,0.1424,0
"003.501","TEAK","003","501",2022-03-26 02:00:00,2022-03-26 02:30:00,631.71,8.972,0,10.309,0.1425,0
"003.501","TEAK","003","501",2022-03-26 02:30:00,2022-03-26 03:00:00,631.77,8.972,0,9.751,0.1425,0
"003.501","TEAK","003","501",2022-03-26 03:00:00,2022-03-26 03:30:00,631.78,8.932,0,9.188,0.1421,0
"003.501","TEAK","003","501",2022-03-26 03:30:00,2022-03-26 04:00:00,632.36,8.977,0,8.655,0.1416,0
"003.501","TEAK","003","501",2022-03-26 04:00:00,2022-03-26 04:30:00,634.41,8.996,0,8.167,0.1411,0
"003.501","TEAK","003","501",2022-03-26 04:30:00,2022-03-26 05:00:00,637.08,9.035,0,7.721,0.1406,0
"003.501","TEAK","003","501",2022-03-26 05:00:00,2022-03-26 05:30:00,639.69,9.068,0,7.313,0.1402,0
"003.501","TEAK","003","501",2022-03-26 05:30:00,2022-03-26 06:00:00,641,9.089,0,6.953,0.1398,0
"003.501","TEAK","003","501",2022-03-26 06:00:00,2022-03-26 06:30:00,641.7,9.111,0,6.635,0.1395,0
"003.501","TEAK","003","501",2022-03-26 06:30:00,2022-03-26 07:00:00,642.41,9.115,0,6.344,0.1393,0
"003.501","TEAK","003","501",2022-03-26 07:00:00,2022-03-26 07:30:00,641.31,9.087,0,6.072,0.1391,0
"003.501","TEAK","003","501",2022-03-26 07:30:00,2022-03-26 08:00:00,640.07,9.055,0,5.818,0.1389,0
"003.501","TEAK","003","501",2022-03-26 08:00:00,2022-03-26 08:30:00,638.78,9.082,0,5.579,0.1388,0
"003.501","TEAK","003","501",2022-03-26 08:30:00,2022-03-26 09:00:00,637.13,9.005,0,5.358,0.1386,0
"003.501","TEAK","003","501",2022-03-26 09:00:00,2022-03-26 09:30:00,635.97,9.008,0,5.153,0.1385,0
"003.501","TEAK","003","501",2022-03-26 09:30:00,2022-03-26 10:00:00,634.8,9.013,0,4.958,0.1384,0
"003.501","TEAK","003","501",2022-03-26 10:00:00,2022-03-26 10:30:00,633.67,8.993,0,4.77,0.1383,0
"003.501","TEAK","003","501",2022-03-26 10:30:00,2022-03-26 11:00:00,632.67,8.981,0,4.591,0.1382,0
"003.501","TEAK","003","501",2022-03-26 11:00:00,2022-03-26 11:30:00,631.9,8.94,0,4.423,0.1381,0
"003.501","TEAK","003","501",2022-03-26 11:30:00,2022-03-26 12:00:00,629.79,8.922,0,4.266,0.138,0
"003.501","TEAK","003","501",2022-03-26 12:00:00,2022-03-26 12:30:00,627.87,8.901,0,4.114,0.1379,0
"003.501","TEAK","003","501",2022-03-26 12:30:00,2022-03-26 13:00:00,625.61,8.881,0,3.971,0.1378,0
"003.501","TEAK","003","501",2022-03-26 13:00:00,2022-03-26 13:30:00,623.96,8.831,0,3.83,0.1378,0
"003.501","TEAK","003","501",2022-03-26 13:30:00,2022-03-26 14:00:00,622.42,8.845,0,3.689,0.1377,0
"003.501","TEAK","003","501",2022-03-26 14:00:00,2022-03-26 14:30:00,620.16,8.802,0,3.559,0.1376,0
"003.501","TEAK","003","501",2022-03-26 14:30:00,2022-03-26 15:00:00,618.5,8.761,0,3.462,0.1375,0
"003.501","TEAK","003","501",2022-03-26 15:00:00,2022-03-26 15:30:00,617.41,8.755,0,3.442,0.1375,0
"003.501","TEAK","003","501",2022-03-26 15:30:00,2022-03-26 16:00:00,616.24,8.742,0,3.572,0.1379,0
"003.501","TEAK","003","501",2022-03-26 16:00:00,2022-03-26 16:30:00,NA,NA,1,3.941,0.14,0
"003.501","TEAK","003","501",2022-03-26 16:30:00,2022-03-26 17:00:00,NA,NA,1,4.691,0.1431,0
"003.501","TEAK","003","501",2022-03-26 17:00:00,2022-03-26 17:30:00,NA,NA,1,5.878,0.1523,0
"003.501","TEAK","003","501",2022-03-26 17:30:00,2022-03-26 18:00:00,NA,NA,1,7.679,0.1683,0
"003.501","TEAK","003","501",2022-03-26 18:00:00,2022-03-26 18:30:00,608.87,8.654,0,10.023,0.1797,0
"003.501","TEAK","003","501",2022-03-26 18:30:00,2022-03-26 19:00:00,610.27,8.646,0,12.492,0.1724,0
"003.501","TEAK","003","501",2022-03-26 19:00:00,2022-03-26 19:30:00,614.27,8.732,0,14.511,0.1617,0
"003.501","TEAK","003","501",2022-03-26 19:30:00,2022-03-26 20:00:00,616.62,8.793,0,15.903,0.1476,0
"003.501","TEAK","003","501",2022-03-26 20:00:00,2022-03-26 20:30:00,619.62,8.81,0,15.912,0.1432,0
"003.501","TEAK","003","501",2022-03-26 20:30:00,2022-03-26 21:00:00,623.8,8.86,0,15.381,0.1478,0
"003.501","TEAK","003","501",2022-03-26 21:00:00,2022-03-26 21:30:00,627.28,8.906,0,14.585,0.1445,0
"003.501","TEAK","003","501",2022-03-26 21:30:00,2022-03-26 22:00:00,633.19,9.025,0,14.19,0.1442,0
"003.501","TEAK","003","501",2022-03-26 22:00:00,2022-03-26 22:30:00,634.78,9.037,0,13.578,0.1439,0
"003.501","TEAK","003","501",2022-03-26 22:30:00,2022-03-26 23:00:00,633.82,8.994,0,13.228,0.1433,0
"003.501","TEAK","003","501",2022-03-26 23:00:00,2022-03-26 23:30:00,630.36,8.948,0,12.68,0.1437,0
"003.501","TEAK","003","501",2022-03-26 23:30:00,2022-03-27 00:00:00,628.75,8.935,0,12.143,0.1433,0
"003.501","TEAK","003","501",2022-03-27 00:00:00,2022-03-27 00:30:00,627.77,8.915,0,11.641,0.1426,0
"003.501","TEAK","003","501",2022-03-27 00:30:00,2022-03-27 01:00:00,626.57,8.892,0,11.206,0.1422,0
"003.501","TEAK","003","501",2022-03-27 01:00:00,2022-03-27 01:30:00,626.72,8.923,0,10.765,0.1422,0
"003.501","TEAK","003","501",2022-03-27 01:30:00,2022-03-27 02:00:00,627.09,8.903,0,10.264,0.1424,0
"003.501","TEAK","003","501",2022-03-27 02:00:00,2022-03-27 02:30:00,627.31,8.946,0,9.714,0.1424,0
"003.501","TEAK","003","501",2022-03-27 02:30:00,2022-03-27 03:00:00,628.19,8.916,0,9.162,0.1421,0
"003.501","TEAK","003","501",2022-03-27 03:00:00,2022-03-27 03:30:00,628.9,8.956,0,8.624,0.1417,0
"003.501","TEAK","003","501",2022-03-27 03:30:00,2022-03-27 04:00:00,630.23,8.923,0,8.118,0.1412,0
"003.501","TEAK","003","501",2022-03-27 04:00:00,2022-03-27 04:30:00,631.96,9.004,0,7.641,0.1408,0
"003.501","TEAK","003","501",2022-03-27 04:30:00,2022-03-27 05:00:00,634.12,9.01,0,7.19,0.1404,0
"003.501","TEAK","003","501",2022-03-27 05:00:00,2022-03-27 05:30:00,633.73,8.969,0,6.79,0.1399,0
"003.501","TEAK","003","501",2022-03-27 05:30:00,2022-03-27 06:00:00,631.79,8.96,0,6.434,0.1396,0
"003.501","TEAK","003","501",2022-03-27 06:00:00,2022-03-27 06:30:00,630.23,8.952,0,6.119,0.1393,0
"003.501","TEAK","003","501",2022-03-27 06:30:00,2022-03-27 07:00:00,629.08,8.93,0,5.844,0.1389,0
"003.501","TEAK","003","501",2022-03-27 07:00:00,2022-03-27 07:30:00,628.19,8.902,0,5.648,0.1386,0
"003.501","TEAK","003","501",2022-03-27 07:30:00,2022-03-27 08:00:00,627.68,8.877,0,5.491,0.1385,0
"003.501","TEAK","003","501",2022-03-27 08:00:00,2022-03-27 08:30:00,627.92,8.895,0,5.37,0.1384,0
"003.501","TEAK","003","501",2022-03-27 08:30:00,2022-03-27 09:00:00,628.39,8.958,0,5.22,0.1385,0
"003.501","TEAK","003","501",2022-03-27 09:00:00,2022-03-27 09:30:00,628.52,8.9,0,5.031,0.1384,0
"003.501","TEAK","003","501",2022-03-27 09:30:00,2022-03-27 10:00:00,628.33,8.886,0,4.827,0.1384,0
"003.501","TEAK","003","501",2022-03-27 10:00:00,2022-03-27 10:30:00,628.66,8.913,0,4.648,0.1382,0
"003.501","TEAK","003","501",2022-03-27 10:30:00,2022-03-27 11:00:00,627.57,8.888,0,4.498,0.138,0
"003.501","TEAK","003","501",2022-03-27 11:00:00,2022-03-27 11:30:00,626.63,8.879,0,4.389,0.1379,0
"003.501","TEAK","003","501",2022-03-27 11:30:00,2022-03-27 12:00:00,626.46,8.861,0,4.295,0.1379,0
"003.501","TEAK","003","501",2022-03-27 12:00:00,2022-03-27 12:30:00,625.61,8.882,0,4.179,0.1379,0
"003.501","TEAK","003","501",2022-03-27 12:30:00,2022-03-27 13:00:00,625.45,8.849,0,4.082,0.1378,0
"003.501","TEAK","003","501",2022-03-27 13:00:00,2022-03-27 13:30:00,625.79,8.87,0,3.966,0.1378,0
"003.501","TEAK","003","501",2022-03-27 13:30:00,2022-03-27 14:00:00,625.85,8.868,0,3.817,0.1378,0
"003.501","TEAK","003","501",2022-03-27 14:00:00,2022-03-27 14:30:00,625.15,8.874,0,3.669,0.1377,0
"003.501","TEAK","003","501",2022-03-27 14:30:00,2022-03-27 15:00:00,624.3,8.837,0,3.587,0.1375,0
"003.501","TEAK","003","501",2022-03-27 15:00:00,2022-03-27 15:30:00,622.79,8.841,0,3.646,0.1377,0
"003.501","TEAK","003","501",2022-03-27 15:30:00,2022-03-27 16:00:00,620.42,8.843,0,3.93,0.1391,0
"003.501","TEAK","003","501",2022-03-27 16:00:00,2022-03-27 16:30:00,615.57,8.723,0,4.516,0.1419,0
"003.501","TEAK","003","501",2022-03-27 16:30:00,2022-03-27 17:00:00,610.4,8.659,0,5.366,0.1436,0
"003.501","TEAK","003","501",2022-03-27 17:00:00,2022-03-27 17:30:00,605.15,8.588,0,6.421,0.1473,0
"003.501","TEAK","003","501",2022-03-27 17:30:00,2022-03-27 18:00:00,602.79,8.58,0,8.04,0.1675,0
"003.501","TEAK","003","501",2022-03-27 18:00:00,2022-03-27 18:30:00,599.56,8.508,0,10.307,0.1695,0
"003.501","TEAK","003","501",2022-03-27 18:30:00,2022-03-27 19:00:00,598.27,8.511,0,12.057,0.1515,0
"003.501","TEAK","003","501",2022-03-27 19:00:00,2022-03-27 19:30:00,596.99,8.506,0,13.019,0.1472,0
"003.501","TEAK","003","501",2022-03-27 19:30:00,2022-03-27 20:00:00,598.93,8.518,0,13.806,0.1432,0
"003.501","TEAK","003","501",2022-03-27 20:00:00,2022-03-27 20:30:00,602.93,8.562,0,13.996,0.1431,0
